Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
none	2d42119d-b615-4c91-939b-caea24ddbf36	TCGA-41-2572-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-41-2572-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-41-2572-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-41-2572-01A-01T-1232-07	US82800149_251643612367_S01_miRNA_105_Dec08_2_4.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-41-2572-01A-01T-1232-07	TCGA-41-2572-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-41-2572-01A-01T-1232-07	TCGA-41-2572-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	fd061ab4-e209-4fa0-bfae-0b371a60f187	TCGA-76-4929-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-76-4929-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-76-4929-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-76-4929-01A-01T-1485-07	US82800149_251643612370_S01_miRNA_105_Dec08_1_4.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-76-4929-01A-01T-1485-07	TCGA-76-4929-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-76-4929-01A-01T-1485-07	TCGA-76-4929-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	84a82e7e-13c4-4b14-a5f4-53b8f7b40d93	TCGA-32-2495-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-2495-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-2495-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-2495-01A-01T-1232-07	US82800149_251643612367_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-2495-01A-01T-1232-07	TCGA-32-2495-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-2495-01A-01T-1232-07	TCGA-32-2495-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	5eb753bb-9961-4995-bb54-c9cced548cea	TCGA-28-5220-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5220-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5220-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5220-01A-01T-1485-07	US82800149_251643612363_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5220-01A-01T-1485-07	TCGA-28-5220-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5220-01A-01T-1485-07	TCGA-28-5220-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	09fc57bf-ee83-4813-b1fb-46713bbe8208	TCGA-12-5301-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-12-5301-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-12-5301-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-12-5301-01A-01T-1485-07	US82800149_251643612370_S01_miRNA_105_Dec08_2_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-12-5301-01A-01T-1485-07	TCGA-12-5301-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-12-5301-01A-01T-1485-07	TCGA-12-5301-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	40362227-a41a-4def-ad42-b9c96d7cbb16	TCGA-26-5134-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-26-5134-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-26-5134-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-26-5134-01A-01T-1485-07	US82800149_251643612364_S01_miRNA_105_Dec08_2_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-26-5134-01A-01T-1485-07	TCGA-26-5134-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-26-5134-01A-01T-1485-07	TCGA-26-5134-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	7c6c724a-d5e4-4a62-8a2e-a86fd03accfd	TCGA-28-5208-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5208-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5208-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5208-01A-01T-1485-07	US82800149_251643612363_S01_miRNA_105_Dec08_1_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5208-01A-01T-1485-07	TCGA-28-5208-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5208-01A-01T-1485-07	TCGA-28-5208-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	b7afbc1b-c1b9-445d-acc4-97579f1d141f	TCGA-32-2494-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-2494-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-2494-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-2494-01A-01T-1232-07	US82800149_251643612367_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-2494-01A-01T-1232-07	TCGA-32-2494-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-2494-01A-01T-1232-07	TCGA-32-2494-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	30d5bf19-bc7b-4a96-acd0-f5c91a02fe45	TCGA-28-5213-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5213-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5213-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5213-01A-01T-1485-07	US82800149_251643612364_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5213-01A-01T-1485-07	TCGA-28-5213-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5213-01A-01T-1485-07	TCGA-28-5213-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	2f10fe28-3847-4eab-a855-e3b350a5e78e	TCGA-32-2498-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-2498-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-2498-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-2498-01A-01T-1232-07	US82800149_251643612368_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-2498-01A-01T-1232-07	TCGA-32-2498-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-2498-01A-01T-1232-07	TCGA-32-2498-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	7556f33a-60e8-4500-8a0d-a2857366afa2	TCGA-28-5214-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5214-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5214-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5214-01A-01T-1485-07	US82800149_251643612365_S01_miRNA_105_Dec08_1_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5214-01A-01T-1485-07	TCGA-28-5214-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5214-01A-01T-1485-07	TCGA-28-5214-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	c5cf6ba9-2bd4-4674-adb3-69c578fa7472	TCGA-19-4068-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-19-4068-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-19-4068-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-19-4068-01A-01T-1232-07	US82800149_251643612362_S01_miRNA_105_Dec08_1_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-19-4068-01A-01T-1232-07	TCGA-19-4068-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-19-4068-01A-01T-1232-07	TCGA-19-4068-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	b00bc0d8-eb52-4571-bd10-6c3a2ae8e76f	TCGA-28-5215-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5215-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5215-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5215-01A-01T-1485-07	US82800149_251643612365_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5215-01A-01T-1485-07	TCGA-28-5215-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5215-01A-01T-1485-07	TCGA-28-5215-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	b503aa0d-64c9-4d4d-a1f1-aade852399b8	TCGA-32-1987-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-1987-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-1987-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-1987-01A-01T-1232-07	US82800149_251643612361_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-1987-01A-01T-1232-07	TCGA-32-1987-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-1987-01A-01T-1232-07	TCGA-32-1987-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	68a4f1b8-a67b-4aba-a43b-23dcef51b313	TCGA-28-5204-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5204-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5204-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5204-01A-01T-1485-07	US82800149_251643612370_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5204-01A-01T-1485-07	TCGA-28-5204-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5204-01A-01T-1485-07	TCGA-28-5204-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	ca6f205a-f104-478f-a268-67c20b645151	TCGA-28-5219-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5219-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5219-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5219-01A-01T-1485-07	US82800149_251643612370_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5219-01A-01T-1485-07	TCGA-28-5219-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5219-01A-01T-1485-07	TCGA-28-5219-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	120c52e3-e45c-47c7-a1e6-b8bf2e481d77	TCGA-06-5415-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-06-5415-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-06-5415-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-06-5415-01A-01T-1485-07	US82800149_251643612363_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-06-5415-01A-01T-1485-07	TCGA-06-5415-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-06-5415-01A-01T-1485-07	TCGA-06-5415-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	568664d9-ea87-47c1-a03f-48bacd51cd73	TCGA-28-5207-01A-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-28-5207-01A-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-28-5207-01A-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-28-5207-01A-01T-1485-07	US82800149_251643612370_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-28-5207-01A-01T-1485-07	TCGA-28-5207-01A-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-28-5207-01A-01T-1485-07	TCGA-28-5207-01A-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	5db4cc0e-0fc6-42b3-957d-b26ccee27dcb	TCGA-32-2491-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-2491-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-2491-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-2491-01A-01T-1232-07	US82800149_251643612362_S01_miRNA_105_Dec08_1_1.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-2491-01A-01T-1232-07	TCGA-32-2491-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-2491-01A-01T-1232-07	TCGA-32-2491-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	71e73ec3-b23e-4d78-bdfb-4742c208b09f	TCGA-32-4209-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-32-4209-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-32-4209-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-32-4209-01A-01T-1232-07	US82800149_251643612366_S01_miRNA_105_Dec08_1_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-32-4209-01A-01T-1232-07	TCGA-32-4209-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-32-4209-01A-01T-1232-07	TCGA-32-4209-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	c2f3980e-799c-487e-9e41-1411181f66d4	TCGA-19-2631-01A-01T-1232-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-19-2631-01A-01T-1232-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-19-2631-01A-01T-1232-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-19-2631-01A-01T-1232-07	US82800149_251643612361_S01_miRNA_105_Dec08_2_3.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-19-2631-01A-01T-1232-07	TCGA-19-2631-01A-01T-1232-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-19-2631-01A-01T-1232-07	TCGA-19-2631-01A-01T-1232-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
none	5363712d-d4b8-42c6-a3e1-70d206d67d7a	TCGA-76-4926-01B-01T-1485-07	unc.edu:labeling:H-miRNA_8x15K:01	TCGA-76-4926-01B-01T-1485-07	cy5	MGED Ontology	unc.edu:hybridization:H-miRNA_8x15K:01	TCGA-76-4926-01B-01T-1485-07	Agilent.com:PhysicalArrayDesign:H-miRNA_8x15K	caArray	unc.edu:feature_extraction:H-miRNA_8x15K:01	TCGA-76-4926-01B-01T-1485-07	US82800149_251643612365_S01_miRNA_105_Dec08_2_2.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_1.1.10.0	unc.edu:unc_quantile_normalization:H-miRNA_8x15K:01	TCGA-76-4926-01B-01T-1485-07	TCGA-76-4926-01B-01T-1485-07.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_2.1.9.0	unc.edu:unc_DWD_Batch_adjusted:H-miRNA_8x15K:01	TCGA-76-4926-01B-01T-1485-07	TCGA-76-4926-01B-01T-1485-07.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.H-miRNA_8x15K.Level_3.1.10.0
